lead_id,origen,score,motivos,horas,contactos,precio_lista,pidio_cita,manifesto_cuota,pago_credito
LD-00681,ia,15,cuota_inicial,18.0,4.0,7290000.0,0,1,0
LD-00682,,17,contacto_rapido+canal_whatsapp,6.0,3.0,9890000.0,0,0,0
LD-00683,,16,canal_whatsapp,18.0,3.0,6290000.0,0,0,0
LD-00684,,0,seguimiento,2208.0,3.0,11490000.0,0,0,0
LD-00685,,22,contacto_rapido,0.0,3.0,13990000.0,0,0,0
LD-00686,,20,seguimiento,20.766666666666666,3.0,5590000.0,0,0,0
LD-00687,ia,15,canal_whatsapp,18.0,1.0,7290000.0,0,0,0
LD-00688,,13,seguimiento,30.0,3.0,6290000.0,0,0,0
LD-00689,,15,canal_whatsapp,24.0,3.0,5290000.0,0,0,0
LD-00690,ia,23,contacto_rapido,6.0,3.0,5790000.0,0,0,0
LD-00691,ia,14,cuota_inicial+canal_whatsapp,24.0,4.0,11990000.0,0,1,0
LD-00692,,15,canal_whatsapp,24.0,3.0,5290000.0,0,0,0
LD-00693,ia,6,credito+canal_whatsapp,30.0,3.0,7990000.0,0,0,1
LD-00694,ia,4,credito,72.0,3.0,11490000.0,0,0,1
LD-00695,,13,seguimiento,24.0,3.0,9890000.0,0,0,0
LD-00696,ia,12,seguimiento,24.0,3.0,14990000.0,0,0,0
LD-00697,,15,canal_whatsapp,24.0,3.0,5590000.0,0,0,0
LD-00698,,17,contacto_rapido,5.4,3.0,7190000.0,0,0,0
LD-00699,,14,seguimiento,24.0,3.0,5590000.0,0,0,0
LD-00700,,14,seguimiento,24.0,3.0,6890000.0,0,0,0
LD-00701,ia,15,contacto_rapido,4.0,3.0,15490000.0,0,0,0
LD-00702,,15,contacto_rapido,6.0,3.0,13990000.0,0,0,0
LD-00703,ia,12,seguimiento,24.0,1.0,11990000.0,0,0,0
LD-00704,,0,seguimiento,2140.0,3.0,6590000.0,0,0,0
LD-00705,ia,15,canal_whatsapp,24.0,3.0,6290000.0,0,0,0
LD-00706,,18,seguimiento,24.0,3.0,10000000.0,0,0,0
LD-00707,,17,contacto_rapido+canal_whatsapp,4.0,3.0,10000000.0,0,0,0
LD-00708,,11,canal_whatsapp,24.0,3.0,24900000.0,0,0,0
LD-00709,,12,seguimiento,12.0,3.0,24900000.0,0,0,0
LD-00710,,16,contacto_rapido,6.0,3.0,11990000.0,0,0,0
LD-00711,,0,seguimiento,1426.6166666666666,3.0,5590000.0,0,0,0
LD-00712,ia,15,cuota_inicial+canal_whatsapp,24.0,3.0,4990000.0,0,1,0
LD-00713,,15,canal_whatsapp,18.0,3.0,10490000.0,0,0,0
LD-00714,ia,11,seguimiento,48.0,3.0,7290000.0,0,0,0
LD-00715,ia,18,seguimiento,16.016666666666666,3.0,15490000.0,0,0,0
LD-00716,,13,seguimiento,22.083333333333332,3.0,13990000.0,0,0,0
LD-00717,,14,canal_whatsapp,24.0,3.0,11290000.0,0,0,0
LD-00718,ia,8,credito+contacto_rapido,2.0,3.0,6890000.0,0,0,1
LD-00719,,14,canal_whatsapp,30.0,3.0,7190000.0,0,0,0
LD-00720,,14,seguimiento,24.0,3.0,5790000.0,0,0,0
LD-00721,,10,seguimiento,50.68333333333333,3.0,6590000.0,0,0,0
LD-00722,,12,canal_whatsapp,24.0,3.0,21900000.0,0,0,0
LD-00723,,14,canal_whatsapp,24.0,3.0,11490000.0,0,0,0
LD-00724,,15,canal_whatsapp,24.0,3.0,6290000.0,0,0,0
LD-00725,,13,seguimiento,23.733333333333334,3.0,11290000.0,0,0,0
LD-00726,,12,canal_whatsapp,24.0,3.0,21900000.0,0,0,0
LD-00727,,12,canal_whatsapp,42.9,3.0,6590000.0,0,0,0
LD-00728,ia,15,canal_whatsapp,24.0,4.0,6290000.0,0,0,0
LD-00729,ia,19,seguimiento,24.0,3.0,5590000.0,0,0,0
LD-00730,,17,contacto_rapido,6.0,3.0,5790000.0,0,0,0
LD-00731,ia,6,cuota_inicial+credito+canal_whatsapp,24.0,3.0,9890000.0,0,1,1
LD-00732,,10,seguimiento,76.3,3.0,8990000.0,0,0,0
LD-00733,ia,8,cuota_inicial+credito,24.0,3.0,6890000.0,0,1,1
LD-00734,ia,8,credito,24.0,3.0,10490000.0,0,0,1
LD-00735,ia,14,cuota_inicial+canal_whatsapp,24.0,4.0,11490000.0,0,1,0
LD-00736,ia,10,cuota_inicial,72.0,3.0,9890000.0,0,1,0
LD-00737,,0,canal_whatsapp,4224.0,3.0,10000000.0,0,0,0
LD-00738,,15,canal_whatsapp,24.0,3.0,4990000.0,0,0,0
LD-00739,,15,canal_whatsapp,24.0,3.0,5590000.0,0,0,0
LD-00740,ia,14,cuota_inicial,18.0,4.0,11990000.0,0,1,0
LD-00741,,14,canal_whatsapp,24.0,3.0,8990000.0,0,0,0
LD-00742,ia,15,cuota_inicial+canal_whatsapp,18.0,3.0,7490000.0,0,1,0
LD-00743,ia,8,cuota_inicial+credito+contacto_rapido+canal_whatsapp,2.0,3.0,6990000.0,0,1,1
LD-00744,,18,seguimiento,24.0,3.0,7490000.0,0,0,0
LD-00745,,18,contacto_rapido+canal_whatsapp,2.0,3.0,8990000.0,0,0,0
LD-00746,,14,seguimiento,24.0,3.0,6990000.0,0,0,0
LD-00747,,14,canal_whatsapp,24.0,3.0,10000000.0,0,0,0
LD-00748,,15,canal_whatsapp,18.0,3.0,10000000.0,0,0,0
LD-00749,ia,7,cuota_inicial+credito+canal_whatsapp,24.0,3.0,4990000.0,0,1,1
LD-00750,,12,canal_whatsapp,24.0,3.0,21900000.0,0,0,0
LD-00751,ia,7,credito+canal_whatsapp,24.0,3.0,6290000.0,0,0,1
LD-00752,,8,seguimiento,72.0,3.0,6590000.0,0,0,0
LD-00753,,10,canal_whatsapp,49.25,3.0,10490000.0,0,0,0
LD-00754,ia,18,cuota_inicial+contacto_rapido+canal_whatsapp,6.0,3.0,4990000.0,0,1,0
LD-00755,,18,contacto_rapido+canal_whatsapp,4.0,3.0,7290000.0,0,0,0
LD-00756,,15,canal_whatsapp,24.0,3.0,6290000.0,0,0,0
LD-00757,,8,canal_whatsapp,47.78333333333333,3.0,24900000.0,0,0,0
LD-00758,,14,canal_whatsapp,24.0,3.0,7490000.0,0,0,0
LD-00759,ia,14,cuota_inicial,24.0,4.0,6990000.0,0,1,0
LD-00760,,18,contacto_rapido+canal_whatsapp,0.0,3.0,10000000.0,0,0,0
LD-00761,,14,canal_whatsapp,24.0,3.0,11490000.0,0,0,0
LD-00762,ia,0,cuota_inicial+canal_whatsapp,720.0,3.0,9890000.0,0,1,0
LD-00763,,15,seguimiento,24.0,3.0,4990000.0,0,0,0
LD-00764,ia,16,contacto_rapido+canal_whatsapp,4.0,3.0,14990000.0,0,0,0
LD-00765,ia,6,cuota_inicial+credito+canal_whatsapp,24.0,3.0,13990000.0,0,1,1
LD-00766,,18,contacto_rapido+canal_whatsapp,2.0,3.0,7190000.0,0,0,0
LD-00767,ia,10,cuota_inicial+canal_whatsapp,55.233333333333334,4.0,7990000.0,0,1,0
LD-00768,,19,contacto_rapido+canal_whatsapp,2.0,3.0,4990000.0,0,0,0
LD-00769,ia,17,seguimiento,24.0,3.0,11290000.0,0,0,0
LD-00770,ia,15,cuota_inicial+contacto_rapido+canal_whatsapp,1.0,3.0,22900000.0,0,1,0
LD-00771,,0,seguimiento,1428.0,3.0,21900000.0,0,0,0
LD-00772,,17,contacto_rapido,0.0,3.0,11490000.0,0,0,0
LD-00773,,18,seguimiento,25.116666666666667,3.0,10000000.0,0,0,0
LD-00774,,15,canal_whatsapp,24.0,3.0,6290000.0,0,0,0
LD-00775,,14,canal_whatsapp,24.0,3.0,9890000.0,0,0,0
LD-00776,ia,15,canal_whatsapp,24.0,3.0,5590000.0,0,0,0
LD-00777,,13,seguimiento,24.0,3.0,9890000.0,0,0,0
LD-00778,,19,contacto_rapido+canal_whatsapp,0.0,3.0,5590000.0,0,0,0
LD-00779,ia,18,cuota_inicial+contacto_rapido+canal_whatsapp,6.0,4.0,5790000.0,0,1,0
LD-00780,,14,seguimiento,24.0,3.0,5790000.0,0,0,0
LD-00781,,14,seguimiento,24.0,3.0,24900000.0,0,0,0
LD-00782,ia,6,credito,24.0,3.0,5290000.0,0,0,1
LD-00783,,21,contacto_rapido,4.0,3.0,13990000.0,0,0,0
LD-00784,,8,canal_whatsapp,72.0,3.0,11490000.0,0,0,0
LD-00785,,16,seguimiento,12.0,3.0,5790000.0,0,0,0
LD-00786,,19,contacto_rapido,0.0,3.0,22900000.0,0,0,0
LD-00787,ia,7,cuota_inicial+credito+canal_whatsapp,24.0,3.0,5590000.0,0,1,1
LD-00788,ia,17,pidio_cita+cuota_inicial+contacto_rapido+canal_whatsapp,2.0,4.0,5290000.0,1,1,0
LD-00789,,14,contacto_rapido,6.0,3.0,21900000.0,0,0,0
LD-00790,,24,contacto_rapido,0.5333333333333333,3.0,7190000.0,0,0,0
LD-00791,,13,seguimiento,24.0,3.0,10000000.0,0,0,0
LD-00792,fallback,0,canal_whatsapp,1464.0,4.0,22900000.0,0,0,0
LD-00793,,11,canal_whatsapp,24.0,3.0,22900000.0,0,0,0
LD-00794,ia,8,cuota_inicial+credito+contacto_rapido,0.0,3.0,6990000.0,0,1,1
LD-00795,ia,8,credito+contacto_rapido+canal_whatsapp,1.0,3.0,7490000.0,0,0,1
LD-00796,,16,canal_whatsapp,10.816666666666666,3.0,11290000.0,0,0,0
LD-00797,ia,17,cuota_inicial+contacto_rapido+canal_whatsapp,6.316666666666666,3.0,6890000.0,0,1,0
LD-00798,,17,contacto_rapido,6.0,3.0,6890000.0,0,0,0
LD-00799,,14,seguimiento,24.0,3.0,5290000.0,0,0,0
LD-00800,ia,7,cuota_inicial+credito+contacto_rapido,0.0,3.0,15490000.0,0,1,1
LD-00801,,18,contacto_rapido+canal_whatsapp,0.0,3.0,10000000.0,0,0,0
LD-00802,,16,canal_whatsapp,10.583333333333334,3.0,10000000.0,0,0,0
LD-00803,,21,contacto_rapido,6.0,3.0,10490000.0,0,0,0
LD-00804,ia,4,credito+canal_whatsapp,72.0,3.0,5290000.0,0,0,1
LD-00805,,18,contacto_rapido+canal_whatsapp,4.0,3.0,5790000.0,0,0,0
LD-00806,ia,14,seguimiento,24.0,4.0,7490000.0,0,0,0
LD-00807,ia,11,canal_whatsapp,48.0,3.0,8990000.0,0,0,0
LD-00808,,14,seguimiento,18.0,3.0,13990000.0,0,0,0
LD-00809,,14,seguimiento,24.0,3.0,7190000.0,0,0,0
LD-00810,ia,14,canal_whatsapp,25.816666666666666,3.0,6290000.0,0,0,0
LD-00811,,19,contacto_rapido+canal_whatsapp,0.0,3.0,7490000.0,0,0,0
LD-00812,,15,seguimiento,18.0,3.0,6890000.0,0,0,0
LD-00813,ia,14,cuota_inicial,24.0,3.0,7290000.0,0,1,0
LD-00814,,18,contacto_rapido+canal_whatsapp,6.0,3.0,5590000.0,0,0,0
LD-00815,,14,canal_whatsapp,24.0,3.0,10000000.0,0,0,0
LD-00816,ia,6,cuota_inicial+credito,24.0,3.0,5290000.0,0,1,1
LD-00817,,17,contacto_rapido,6.0,3.0,7990000.0,0,0,0
LD-00818,,18,contacto_rapido,4.0,3.0,4990000.0,0,0,0
LD-00819,,19,seguimiento,24.0,3.0,5290000.0,0,0,0
LD-00820,ia,0,cuota_inicial,726.0,4.0,4990000.0,0,1,0
LD-00821,ia,6,cuota_inicial+credito+canal_whatsapp,24.0,3.0,7490000.0,0,1,1
LD-00822,,14,canal_whatsapp,24.0,3.0,7990000.0,0,0,0
LD-00823,ia,6,cuota_inicial+credito+canal_whatsapp,30.0,3.0,9890000.0,0,1,1
LD-00824,,17,contacto_rapido+canal_whatsapp,7.75,3.0,8990000.0,0,0,0
LD-00825,,12,canal_whatsapp,24.0,3.0,21900000.0,0,0,0
LD-00826,,17,contacto_rapido+canal_whatsapp,0.0,3.0,15490000.0,0,0,0
LD-00827,ia,0,cuota_inicial+credito+canal_whatsapp,721.1833333333333,3.0,10490000.0,0,1,1
LD-00828,ia,14,cuota_inicial+canal_whatsapp,20.033333333333335,4.0,11290000.0,0,1,0
LD-00829,,17,canal_whatsapp,13.05,3.0,4990000.0,0,0,0
LD-00830,,13,canal_whatsapp,30.0,3.0,10000000.0,0,0,0
LD-00831,ia,13,cuota_inicial+canal_whatsapp,24.0,3.0,13990000.0,0,1,0
LD-00832,,0,seguimiento,2874.0,3.0,5590000.0,0,0,0
LD-00833,,11,seguimiento,24.0,3.0,22900000.0,0,0,0
LD-00834,,9,canal_whatsapp,72.0,3.0,5590000.0,0,0,0
LD-00835,ia,15,canal_whatsapp,24.0,3.0,6890000.0,0,0,0
LD-00836,ia,7,credito,12.9,3.0,10490000.0,0,0,1
LD-00837,ia,7,credito+canal_whatsapp,12.0,3.0,14990000.0,0,0,1
LD-00838,,18,seguimiento,24.0,3.0,7290000.0,0,0,0
LD-00839,ia,11,cuota_inicial,24.0,3.0,24900000.0,0,1,0
LD-00840,ia,6,cuota_inicial+credito+canal_whatsapp,24.0,3.0,8990000.0,0,1,1
LD-00841,ia,14,cuota_inicial,40.983333333333334,4.0,13990000.0,0,1,0
LD-00842,,8,canal_whatsapp,72.0,3.0,10000000.0,0,0,0
LD-00843,,13,canal_whatsapp,12.0,3.0,22900000.0,0,0,0
LD-00844,,15,contacto_rapido+canal_whatsapp,2.0,3.0,22900000.0,0,0,0
LD-00845,,0,canal_whatsapp,722.0,3.0,5290000.0,0,0,0
LD-00846,,18,contacto_rapido+canal_whatsapp,1.0,3.0,7990000.0,0,0,0
LD-00847,,12,canal_whatsapp,36.85,3.0,10000000.0,0,0,0
LD-00848,,8,canal_whatsapp,63.3,3.0,15490000.0,0,0,0
LD-00849,ia,15,cuota_inicial+canal_whatsapp,24.0,3.0,5790000.0,0,1,0
LD-00850,ia,5,credito+canal_whatsapp,48.21666666666667,3.0,5590000.0,0,0,1
LD-00851,,11,canal_whatsapp,24.0,3.0,22900000.0,0,0,0
LD-00852,,14,seguimiento,48.0,3.0,7190000.0,0,0,0
LD-00853,ia,6,credito+canal_whatsapp,24.0,3.0,14990000.0,0,0,1
LD-00854,ia,17,cuota_inicial+contacto_rapido+canal_whatsapp,0.0,3.0,11990000.0,0,1,0
LD-00855,,14,canal_whatsapp,24.0,3.0,6990000.0,0,0,0
LD-00856,ia,18,seguimiento,24.0,3.0,10490000.0,0,0,0
LD-00857,,18,contacto_rapido+canal_whatsapp,0.0,3.0,10000000.0,0,0,0
LD-00858,,18,contacto_rapido+canal_whatsapp,1.0,3.0,10490000.0,0,0,0
LD-00859,ia,7,credito+canal_whatsapp,17.766666666666666,3.0,6990000.0,0,0,1
LD-00860,ia,8,cuota_inicial+credito+contacto_rapido,2.0,3.0,5590000.0,0,1,1
LD-00861,,18,contacto_rapido+canal_whatsapp,6.0,3.0,5790000.0,0,0,0
LD-00862,,14,canal_whatsapp,24.0,3.0,6990000.0,0,0,0
LD-00863,ia,4,cuota_inicial+credito+canal_whatsapp,42.31666666666667,3.0,24900000.0,0,1,1
LD-00864,,14,canal_whatsapp,24.0,3.0,10000000.0,0,0,0
LD-00865,,13,canal_whatsapp,24.0,3.0,13990000.0,0,0,0
LD-00866,,23,contacto_rapido,0.0,3.0,7990000.0,0,0,0
LD-00867,ia,7,credito+contacto_rapido,0.0,3.0,15490000.0,0,0,1
LD-00868,,8,seguimiento,72.0,3.0,11490000.0,0,0,0
LD-00869,,14,canal_whatsapp,24.0,3.0,9890000.0,0,0,0
LD-00870,,15,seguimiento,24.0,3.0,4990000.0,0,0,0
LD-00871,ia,10,canal_whatsapp,48.0,1.0,10490000.0,0,0,0
LD-00872,,8,seguimiento,72.0,3.0,11290000.0,0,0,0
LD-00873,,14,canal_whatsapp,24.0,3.0,10490000.0,0,0,0
LD-00874,,14,seguimiento,24.0,3.0,7990000.0,0,0,0
LD-00875,,19,contacto_rapido,0.0,3.0,4990000.0,0,0,0
LD-00876,ia,14,cuota_inicial+canal_whatsapp,24.0,3.0,6590000.0,0,1,0
LD-00877,,14,canal_whatsapp,24.0,3.0,8990000.0,0,0,0
LD-00878,,15,canal_whatsapp,24.0,3.0,5290000.0,0,0,0
LD-00879,,15,seguimiento,20.566666666666666,3.0,5590000.0,0,0,0
LD-00880,ia,13,seguimiento,24.0,3.0,9890000.0,0,0,0
LD-00881,fallback,7,seguimiento,70.55,4.0,14990000.0,0,0,0
LD-00882,,6,canal_whatsapp,96.0,3.0,13990000.0,0,0,0
LD-00883,,14,canal_whatsapp,22.833333333333332,3.0,10000000.0,0,0,0
LD-00884,ia,9,canal_whatsapp,72.0,3.0,5790000.0,0,0,0
LD-00885,ia,8,canal_whatsapp,72.0,3.0,9890000.0,0,0,0
LD-00886,,18,contacto_rapido,1.0,3.0,6890000.0,0,0,0
LD-00887,,13,seguimiento,24.0,3.0,11490000.0,0,0,0
LD-00888,,19,seguimiento,24.0,3.0,6590000.0,0,0,0
LD-00889,ia,17,contacto_rapido+canal_whatsapp,2.0,3.0,10490000.0,0,0,0
LD-00890,,14,canal_whatsapp,24.0,3.0,7990000.0,0,0,0
LD-00891,ia,16,canal_whatsapp,12.0,3.0,10490000.0,0,0,0
LD-00892,,6,canal_whatsapp,96.0,3.0,8990000.0,0,0,0
LD-00893,ia,6,canal_whatsapp,96.0,3.0,4990000.0,0,0,0
LD-00894,ia,19,contacto_rapido+canal_whatsapp,1.0,3.0,6290000.0,0,0,0
LD-00895,ia,10,seguimiento,30.0,3.0,22900000.0,0,0,0
LD-00896,,17,contacto_rapido,6.0,3.0,8990000.0,0,0,0
LD-00897,ia,6,cuota_inicial+credito+canal_whatsapp,24.0,3.0,7190000.0,0,1,1
LD-00898,ia,12,canal_whatsapp,48.0,4.0,5290000.0,0,0,0
LD-00899,,15,seguimiento,18.0,3.0,6990000.0,0,0,0
LD-00900,,17,canal_whatsapp,10.9,3.0,5290000.0,0,0,0
LD-00901,,18,contacto_rapido,2.0,3.0,7190000.0,0,0,0
LD-00902,ia,15,cuota_inicial+canal_whatsapp,18.0,3.0,7490000.0,0,1,0
LD-00903,ia,18,cuota_inicial+contacto_rapido+canal_whatsapp,0.0,3.0,7490000.0,0,1,0
LD-00904,,16,canal_whatsapp,12.0,3.0,7990000.0,0,0,0
LD-00905,,5,canal_whatsapp,96.0,3.0,22900000.0,0,0,0
LD-00906,,8,seguimiento,72.0,3.0,24900000.0,0,0,0
LD-00907,,15,contacto_rapido,6.0,3.0,14990000.0,0,0,0
LD-00908,,0,canal_whatsapp,2862.0,3.0,7490000.0,0,0,0
LD-00909,,14,seguimiento,24.0,3.0,6990000.0,0,0,0
LD-00910,ia,11,cuota_inicial+canal_whatsapp,48.0,3.0,7990000.0,0,1,0
LD-00911,ia,15,cuota_inicial+canal_whatsapp,24.0,3.0,5790000.0,0,1,0
LD-00912,,15,seguimiento,19.35,3.0,4990000.0,0,0,0
LD-00913,,19,seguimiento,18.0,3.0,11490000.0,0,0,0
LD-00914,,5,canal_whatsapp,92.6,3.0,22900000.0,0,0,0
LD-00915,,17,seguimiento,24.0,3.0,14990000.0,0,0,0
LD-00916,ia,11,seguimiento,39.78333333333333,4.0,11990000.0,0,0,0
LD-00917,ia,14,canal_whatsapp,24.0,4.0,8990000.0,0,0,0
LD-00918,,13,canal_whatsapp,24.0,3.0,11990000.0,0,0,0
LD-00919,,14,contacto_rapido+canal_whatsapp,3.716666666666667,3.0,24900000.0,0,0,0
LD-00920,ia,7,cuota_inicial+credito+canal_whatsapp,24.0,3.0,5590000.0,0,1,1
LD-00921,ia,13,cuota_inicial,24.0,3.0,9890000.0,0,1,0
LD-00922,ia,15,cuota_inicial+contacto_rapido+canal_whatsapp,0.0,4.0,24900000.0,0,1,0
LD-00923,,13,seguimiento,30.0,3.0,6890000.0,0,0,0
LD-00924,,13,contacto_rapido,4.0,3.0,24900000.0,0,0,0
LD-00925,,17,contacto_rapido,1.0,3.0,10000000.0,0,0,0
LD-00926,,7,canal_whatsapp,83.33333333333333,3.0,10490000.0,0,0,0
LD-00927,ia,12,pidio_cita+cuota_inicial+canal_whatsapp,24.0,3.0,11490000.0,1,1,0
LD-00928,ia,19,contacto_rapido+canal_whatsapp,0.0,3.0,5590000.0,0,0,0
LD-00929,ia,14,seguimiento,24.0,1.0,5590000.0,0,0,0
LD-00930,,6,canal_whatsapp,96.0,3.0,7490000.0,0,0,0
LD-00931,ia,14,canal_whatsapp,30.0,3.0,5290000.0,0,0,0
LD-00932,ia,14,cuota_inicial,21.5,3.0,7290000.0,0,1,0
LD-00933,ia,0,canal_whatsapp,726.0,3.0,7290000.0,0,0,0
LD-00934,ia,10,seguimiento,72.0,3.0,11490000.0,0,0,0
LD-00935,,11,canal_whatsapp,48.0,3.0,6990000.0,0,0,0
LD-00936,,18,contacto_rapido+canal_whatsapp,0.0,3.0,11490000.0,0,0,0
LD-00937,,14,canal_whatsapp,24.0,3.0,7190000.0,0,0,0
LD-00938,,9,canal_whatsapp,72.0,3.0,5790000.0,0,0,0
LD-00939,,22,contacto_rapido,1.0,3.0,11990000.0,0,0,0
LD-00940,ia,9,cuota_inicial,65.55,3.0,7990000.0,0,1,0
LD-00941,,19,seguimiento,24.0,3.0,6890000.0,0,0,0
LD-00942,,13,seguimiento,24.0,3.0,10490000.0,0,0,0
LD-00943,,17,canal_whatsapp,12.0,3.0,5590000.0,0,0,0
LD-00944,ia,17,contacto_rapido+canal_whatsapp,0.0,3.0,11990000.0,0,0,0
LD-00945,,11,canal_whatsapp,48.0,3.0,4990000.0,0,0,0
LD-00946,fallback,14,seguimiento,12.0,3.0,15490000.0,0,0,0
LD-00947,,19,contacto_rapido+canal_whatsapp,0.0,3.0,7490000.0,0,0,0
LD-00948,,11,seguimiento,37.333333333333336,3.0,10490000.0,0,0,0
LD-00949,ia,13,seguimiento,24.0,1.0,8990000.0,0,0,0
LD-00950,ia,6,credito,24.0,3.0,7990000.0,0,0,1
LD-00951,,15,seguimiento,24.0,3.0,4990000.0,0,0,0
LD-00952,,18,contacto_rapido+canal_whatsapp,1.0,3.0,10000000.0,0,0,0
LD-00953,,14,seguimiento,24.0,3.0,5790000.0,0,0,0
LD-00954,ia,14,canal_whatsapp,24.0,3.0,7190000.0,0,0,0
LD-00955,ia,17,cuota_inicial+contacto_rapido,0.0,3.0,11490000.0,0,1,0
LD-00956,ia,0,cuota_inicial,2160.0,3.0,6590000.0,0,1,0
LD-00957,,7,canal_whatsapp,83.28333333333333,3.0,7190000.0,0,0,0
LD-00958,ia,15,canal_whatsapp,24.0,3.0,6290000.0,0,0,0
LD-00959,,18,contacto_rapido,0.0,3.0,8990000.0,0,0,0
LD-00960,ia,15,cuota_inicial+canal_whatsapp,24.0,4.0,5590000.0,0,1,0
LD-00961,,11,seguimiento,24.0,3.0,21900000.0,0,0,0
LD-00962,,13,seguimiento,12.0,3.0,21900000.0,0,0,0
LD-00963,fallback,18,contacto_rapido,2.0,3.0,7990000.0,0,0,0
LD-00964,,17,contacto_rapido,2.0,3.0,11990000.0,0,0,0
LD-00965,ia,11,canal_whatsapp,24.0,3.0,24900000.0,0,0,0
LD-00966,,6,canal_whatsapp,72.0,3.0,22900000.0,0,0,0
LD-00967,,17,contacto_rapido,6.0,3.0,7490000.0,0,0,0
LD-00968,,14,canal_whatsapp,24.0,3.0,7990000.0,0,0,0
LD-00969,,11,canal_whatsapp,24.0,3.0,24900000.0,0,0,0
LD-00970,,15,canal_whatsapp,24.0,3.0,4990000.0,0,0,0
LD-00971,,8,canal_whatsapp,72.0,3.0,7190000.0,0,0,0
LD-00972,ia,5,cuota_inicial+credito,24.0,3.0,14990000.0,0,1,1
LD-00973,,14,seguimiento,51.21666666666667,3.0,6290000.0,0,0,0
LD-00974,,15,canal_whatsapp,24.0,3.0,5790000.0,0,0,0
LD-00975,ia,13,canal_whatsapp,30.0,1.0,5290000.0,0,0,0
LD-00976,,18,contacto_rapido+canal_whatsapp,4.0,3.0,7190000.0,0,0,0
LD-00977,,14,contacto_rapido+canal_whatsapp,6.0,3.0,21900000.0,0,0,0
LD-00978,ia,14,canal_whatsapp,24.0,3.0,7990000.0,0,0,0
LD-00979,ia,16,cuota_inicial+canal_whatsapp,18.0,4.0,4990000.0,0,1,0
LD-00980,ia,14,seguimiento,24.0,4.0,7990000.0,0,0,0
LD-00981,ia,15,canal_whatsapp,24.0,3.0,5590000.0,0,0,0
LD-00982,ia,9,canal_whatsapp,72.0,3.0,5590000.0,0,0,0
LD-00983,ia,16,canal_whatsapp,12.0,4.0,10490000.0,0,0,0
LD-00984,ia,11,seguimiento,72.0,3.0,5790000.0,0,0,0
LD-00985,,8,seguimiento,96.0,3.0,11490000.0,0,0,0
LD-00986,ia,8,credito,24.0,3.0,7290000.0,0,0,1
LD-00987,,13,seguimiento,24.0,3.0,10000000.0,0,0,0
LD-00988,ia,5,cuota_inicial+credito,72.0,4.0,7290000.0,0,1,1
LD-00989,,15,canal_whatsapp,24.0,3.0,4990000.0,0,0,0
LD-00990,,5,canal_whatsapp,116.16666666666667,3.0,5790000.0,0,0,0
LD-00991,ia,6,cuota_inicial+credito+canal_whatsapp,24.0,3.0,7990000.0,0,1,1
LD-00992,ia,14,canal_whatsapp,24.0,3.0,10490000.0,0,0,0
LD-00993,ia,7,cuota_inicial+credito+canal_whatsapp,24.0,3.0,5790000.0,0,1,1
LD-00994,,5,canal_whatsapp,86.1,3.0,22900000.0,0,0,0
LD-00995,,14,seguimiento,24.0,3.0,7190000.0,0,0,0
LD-00996,,10,canal_whatsapp,56.63333333333333,3.0,5790000.0,0,0,0
LD-00997,ia,6,cuota_inicial+credito+canal_whatsapp,24.0,3.0,11990000.0,0,1,1
LD-00998,,14,canal_whatsapp,24.0,3.0,10000000.0,0,0,0
LD-00999,,13,seguimiento,24.0,3.0,11490000.0,0,0,0
LD-01000,,14,canal_whatsapp,24.0,3.0,7490000.0,0,0,0
LD-01001,,15,canal_whatsapp,18.0,3.0,7490000.0,0,0,0
LD-01002,ia,18,contacto_rapido+canal_whatsapp,0.0,3.0,7990000.0,0,0,0
LD-01003,,11,seguimiento,24.0,3.0,24900000.0,0,0,0
LD-01004,ia,10,seguimiento,48.0,1.0,5590000.0,0,0,0
LD-01005,ia,17,canal_whatsapp,12.0,3.0,6990000.0,0,0,0
LD-01006,ia,8,seguimiento,96.0,4.0,14990000.0,0,0,0
LD-01007,,19,contacto_rapido,1.0,3.0,21900000.0,0,0,0
LD-01008,,15,canal_whatsapp,18.0,3.0,7990000.0,0,0,0
LD-01009,,14,seguimiento,24.0,3.0,6290000.0,0,0,0
LD-01010,,14,canal_whatsapp,30.0,3.0,6990000.0,0,0,0
LD-01011,,13,seguimiento,24.0,3.0,10000000.0,0,0,0
LD-01012,ia,3,cuota_inicial+credito+canal_whatsapp,96.0,3.0,6590000.0,0,1,1
LD-01013,,17,canal_whatsapp,12.0,3.0,5590000.0,0,0,0
LD-01014,ia,9,cuota_inicial+credito,24.0,3.0,5290000.0,0,1,1
LD-01015,ia,16,cuota_inicial,12.0,4.0,7490000.0,0,1,0
LD-01016,,6,canal_whatsapp,83.55,3.0,22900000.0,0,0,0
LD-01017,ia,6,credito,26.916666666666668,3.0,4990000.0,0,0,1
LD-01018,,13,seguimiento,24.0,3.0,10000000.0,0,0,0
LD-01019,ia,18,cuota_inicial,24.0,3.0,6890000.0,0,1,0
LD-01020,,14,canal_whatsapp,24.0,3.0,10000000.0,0,0,0
LD-01021,ia,15,cuota_inicial+canal_whatsapp,24.0,3.0,4990000.0,0,1,0
LD-01022,ia,8,cuota_inicial+credito+contacto_rapido+canal_whatsapp,4.0,3.0,7490000.0,0,1,1
LD-01023,,13,seguimiento,24.0,3.0,11290000.0,0,0,0
